,cell_line,assay,file_format,output_type,assembly,file_status,target,biosample_treatment,lab,replicate,file_name,file_location
75,keratinocyte,ChIP-seq,bed narrowPeak,replicated peaks,hg19,released,H3K36me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF253CMF.bed.gz,"/pollard/data/functional_genomics/encode/keratinocyte/ChIP-seq/bed narrowPeak/replicated peaks/hg19/released/H3K36me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF253CMF.bed.gz"
76,NHEK,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,GRCh38,released,CTCF,None,"Vishwanath Iyer, UTA","rep1,2",ENCFF028IIR.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/GRCh38/released/CTCF/None/Vishwanath Iyer, UTA/rep1,2/ENCFF028IIR.bed.gz"
77,NHEK,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,CTCF,None,"Vishwanath Iyer, UTA","rep1,2",ENCFF465MVV.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/CTCF/None/Vishwanath Iyer, UTA/rep1,2/ENCFF465MVV.bed.gz"
78,NHEK,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,CTCF,None,"Vishwanath Iyer, UTA",rep1,ENCFF301UPP.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/CTCF/None/Vishwanath Iyer, UTA/rep1/ENCFF301UPP.bed.gz"
79,NHEK,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,CTCF,None,"Vishwanath Iyer, UTA",rep2,ENCFF623KYU.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/CTCF/None/Vishwanath Iyer, UTA/rep2/ENCFF623KYU.bed.gz"
80,NHEK,ChIP-seq,bed narrowPeak,conservative idr thresholded peaks,hg19,released,CTCF,None,"Vishwanath Iyer, UTA","rep1,2",ENCFF226MQR.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/conservative idr thresholded peaks/hg19/released/CTCF/None/Vishwanath Iyer, UTA/rep1,2/ENCFF226MQR.bed.gz"
81,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K4me3,None,"Bradley Bernstein, Broad",rep2,ENCFF748PBQ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K4me3/None/Bradley Bernstein, Broad/rep2/ENCFF748PBQ.bed.gz"
82,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K4me3,None,"Bradley Bernstein, Broad",rep1,ENCFF836CYB.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K4me3/None/Bradley Bernstein, Broad/rep1/ENCFF836CYB.bed.gz"
83,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K4me3,None,"Bradley Bernstein, Broad","rep1,2",ENCFF366KYY.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K4me3/None/Bradley Bernstein, Broad/rep1,2/ENCFF366KYY.bed.gz"
84,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K4me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF408MTH.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K4me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF408MTH.bed.gz"
85,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K4me3,None,"John Stamatoyannopoulos, UW",rep2,ENCFF887QNY.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K4me3/None/John Stamatoyannopoulos, UW/rep2/ENCFF887QNY.bed.gz"
86,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K4me3,None,"John Stamatoyannopoulos, UW",rep1,ENCFF857GXW.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K4me3/None/John Stamatoyannopoulos, UW/rep1/ENCFF857GXW.bed.gz"
87,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K79me2,None,"Bradley Bernstein, Broad","rep1,2",ENCFF849GGE.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K79me2/None/Bradley Bernstein, Broad/rep1,2/ENCFF849GGE.bed.gz"
88,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K79me2,None,"Bradley Bernstein, Broad",rep1,ENCFF351CQK.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K79me2/None/Bradley Bernstein, Broad/rep1/ENCFF351CQK.bed.gz"
89,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K79me2,None,"Bradley Bernstein, Broad",rep2,ENCFF851KUL.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K79me2/None/Bradley Bernstein, Broad/rep2/ENCFF851KUL.bed.gz"
90,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K27ac,None,"Bradley Bernstein, Broad","rep1,2",ENCFF163ONB.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K27ac/None/Bradley Bernstein, Broad/rep1,2/ENCFF163ONB.bed.gz"
91,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K27ac,None,"Bradley Bernstein, Broad",rep2,ENCFF444FWS.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K27ac/None/Bradley Bernstein, Broad/rep2/ENCFF444FWS.bed.gz"
92,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K27ac,None,"Bradley Bernstein, Broad",rep1,ENCFF288PRZ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K27ac/None/Bradley Bernstein, Broad/rep1/ENCFF288PRZ.bed.gz"
93,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K36me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF841VMK.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K36me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF841VMK.bed.gz"
94,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K36me3,None,"John Stamatoyannopoulos, UW",rep2,ENCFF732PNH.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K36me3/None/John Stamatoyannopoulos, UW/rep2/ENCFF732PNH.bed.gz"
95,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K36me3,None,"John Stamatoyannopoulos, UW",rep1,ENCFF780YNT.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K36me3/None/John Stamatoyannopoulos, UW/rep1/ENCFF780YNT.bed.gz"
96,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K27me3,None,"John Stamatoyannopoulos, UW",rep1,ENCFF554FEY.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K27me3/None/John Stamatoyannopoulos, UW/rep1/ENCFF554FEY.bed.gz"
97,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K27me3,None,"John Stamatoyannopoulos, UW",rep2,ENCFF021DDT.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K27me3/None/John Stamatoyannopoulos, UW/rep2/ENCFF021DDT.bed.gz"
98,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K27me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF516QGL.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K27me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF516QGL.bed.gz"
99,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K9me3,None,"Bradley Bernstein, Broad",rep2,ENCFF478JWV.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K9me3/None/Bradley Bernstein, Broad/rep2/ENCFF478JWV.bed.gz"
100,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K9me3,None,"Bradley Bernstein, Broad","rep1,2",ENCFF624PGM.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K9me3/None/Bradley Bernstein, Broad/rep1,2/ENCFF624PGM.bed.gz"
101,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H3K9me3,None,"Bradley Bernstein, Broad",rep1,ENCFF208FGD.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H3K9me3/None/Bradley Bernstein, Broad/rep1/ENCFF208FGD.bed.gz"
102,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H2AFZ,None,"Bradley Bernstein, Broad","rep1,2",ENCFF987RPI.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H2AFZ/None/Bradley Bernstein, Broad/rep1,2/ENCFF987RPI.bed.gz"
103,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H2AFZ,None,"Bradley Bernstein, Broad",rep2,ENCFF768JAF.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H2AFZ/None/Bradley Bernstein, Broad/rep2/ENCFF768JAF.bed.gz"
104,NHEK,ChIP-seq,bed narrowPeak,peaks,GRCh38,released,H2AFZ,None,"Bradley Bernstein, Broad",rep1,ENCFF142CUC.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/GRCh38/released/H2AFZ/None/Bradley Bernstein, Broad/rep1/ENCFF142CUC.bed.gz"
105,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K79me2,None,"Bradley Bernstein, Broad",rep2,ENCFF445PUZ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K79me2/None/Bradley Bernstein, Broad/rep2/ENCFF445PUZ.bed.gz"
106,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K79me2,None,"Bradley Bernstein, Broad",rep1,ENCFF814DEC.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K79me2/None/Bradley Bernstein, Broad/rep1/ENCFF814DEC.bed.gz"
107,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K79me2,None,"Bradley Bernstein, Broad","rep1,2",ENCFF289QBG.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K79me2/None/Bradley Bernstein, Broad/rep1,2/ENCFF289QBG.bed.gz"
108,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K9me3,None,"Bradley Bernstein, Broad",rep2,ENCFF414MYV.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K9me3/None/Bradley Bernstein, Broad/rep2/ENCFF414MYV.bed.gz"
109,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K9me3,None,"Bradley Bernstein, Broad",rep1,ENCFF933BIJ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K9me3/None/Bradley Bernstein, Broad/rep1/ENCFF933BIJ.bed.gz"
110,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K9me3,None,"Bradley Bernstein, Broad","rep1,2",ENCFF480EID.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K9me3/None/Bradley Bernstein, Broad/rep1,2/ENCFF480EID.bed.gz"
111,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,CTCF,None,"Vishwanath Iyer, UTA","rep1,2",ENCFF974JVU.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/CTCF/None/Vishwanath Iyer, UTA/rep1,2/ENCFF974JVU.bed.gz"
112,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,CTCF,None,"Vishwanath Iyer, UTA",rep1,ENCFF680MAX.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/CTCF/None/Vishwanath Iyer, UTA/rep1/ENCFF680MAX.bed.gz"
113,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,CTCF,None,"Vishwanath Iyer, UTA",rep2,ENCFF705JDO.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/CTCF/None/Vishwanath Iyer, UTA/rep2/ENCFF705JDO.bed.gz"
114,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K27ac,None,"Bradley Bernstein, Broad","rep1,2",ENCFF391MEA.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K27ac/None/Bradley Bernstein, Broad/rep1,2/ENCFF391MEA.bed.gz"
115,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K27ac,None,"Bradley Bernstein, Broad",rep2,ENCFF661NMR.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K27ac/None/Bradley Bernstein, Broad/rep2/ENCFF661NMR.bed.gz"
116,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K27ac,None,"Bradley Bernstein, Broad",rep1,ENCFF868YSL.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K27ac/None/Bradley Bernstein, Broad/rep1/ENCFF868YSL.bed.gz"
117,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K4me3,None,"Bradley Bernstein, Broad",rep2,ENCFF797ZMR.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K4me3/None/Bradley Bernstein, Broad/rep2/ENCFF797ZMR.bed.gz"
118,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K4me3,None,"Bradley Bernstein, Broad",rep2,ENCFF280QNB.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K4me3/None/Bradley Bernstein, Broad/rep2/ENCFF280QNB.bed.gz"
119,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K4me3,None,"Bradley Bernstein, Broad",rep1,ENCFF832HHG.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K4me3/None/Bradley Bernstein, Broad/rep1/ENCFF832HHG.bed.gz"
120,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K4me3,None,"Bradley Bernstein, Broad",rep1,ENCFF733GLZ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K4me3/None/Bradley Bernstein, Broad/rep1/ENCFF733GLZ.bed.gz"
121,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K4me3,None,"Bradley Bernstein, Broad","rep1,2",ENCFF522DMU.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K4me3/None/Bradley Bernstein, Broad/rep1,2/ENCFF522DMU.bed.gz"
122,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K4me3,None,"Bradley Bernstein, Broad","rep1,2",ENCFF535ANL.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K4me3/None/Bradley Bernstein, Broad/rep1,2/ENCFF535ANL.bed.gz"
123,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K4me3,None,"John Stamatoyannopoulos, UW",rep2,ENCFF634RUG.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K4me3/None/John Stamatoyannopoulos, UW/rep2/ENCFF634RUG.bed.gz"
124,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K4me3,None,"John Stamatoyannopoulos, UW",rep1,ENCFF748NGW.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K4me3/None/John Stamatoyannopoulos, UW/rep1/ENCFF748NGW.bed.gz"
125,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K4me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF405TVA.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K4me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF405TVA.bed.gz"
126,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K27me3,None,"John Stamatoyannopoulos, UW",rep2,ENCFF200GTS.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K27me3/None/John Stamatoyannopoulos, UW/rep2/ENCFF200GTS.bed.gz"
127,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K27me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF268KBT.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K27me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF268KBT.bed.gz"
128,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K27me3,None,"John Stamatoyannopoulos, UW",rep1,ENCFF412UTE.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K27me3/None/John Stamatoyannopoulos, UW/rep1/ENCFF412UTE.bed.gz"
129,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H2AFZ,None,"Bradley Bernstein, Broad","rep1,2",ENCFF771AFC.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H2AFZ/None/Bradley Bernstein, Broad/rep1,2/ENCFF771AFC.bed.gz"
130,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H2AFZ,None,"Bradley Bernstein, Broad",rep2,ENCFF063JGI.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H2AFZ/None/Bradley Bernstein, Broad/rep2/ENCFF063JGI.bed.gz"
131,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H2AFZ,None,"Bradley Bernstein, Broad",rep1,ENCFF196MAW.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H2AFZ/None/Bradley Bernstein, Broad/rep1/ENCFF196MAW.bed.gz"
132,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K36me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF770BNH.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K36me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF770BNH.bed.gz"
133,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K36me3,None,"John Stamatoyannopoulos, UW",rep2,ENCFF848KJJ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K36me3/None/John Stamatoyannopoulos, UW/rep2/ENCFF848KJJ.bed.gz"
134,NHEK,ChIP-seq,bed narrowPeak,peaks,hg19,released,H3K36me3,None,"John Stamatoyannopoulos, UW",rep1,ENCFF080SBQ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/peaks/hg19/released/H3K36me3/None/John Stamatoyannopoulos, UW/rep1/ENCFF080SBQ.bed.gz"
135,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,GRCh38,released,H3K27me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF197KIU.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/GRCh38/released/H3K27me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF197KIU.bed.gz"
136,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,GRCh38,released,H2AFZ,None,"Bradley Bernstein, Broad","rep1,2",ENCFF198OJQ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/GRCh38/released/H2AFZ/None/Bradley Bernstein, Broad/rep1,2/ENCFF198OJQ.bed.gz"
137,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,GRCh38,released,H3K36me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF270RNZ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/GRCh38/released/H3K36me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF270RNZ.bed.gz"
138,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,GRCh38,released,H3K9me3,None,"Bradley Bernstein, Broad","rep1,2",ENCFF737VLP.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/GRCh38/released/H3K9me3/None/Bradley Bernstein, Broad/rep1,2/ENCFF737VLP.bed.gz"
139,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,GRCh38,released,H3K79me2,None,"Bradley Bernstein, Broad","rep1,2",ENCFF527TBJ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/GRCh38/released/H3K79me2/None/Bradley Bernstein, Broad/rep1,2/ENCFF527TBJ.bed.gz"
140,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,GRCh38,released,H3K27ac,None,"Bradley Bernstein, Broad","rep1,2",ENCFF397SDI.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/GRCh38/released/H3K27ac/None/Bradley Bernstein, Broad/rep1,2/ENCFF397SDI.bed.gz"
141,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,GRCh38,released,H3K4me3,None,"Bradley Bernstein, Broad","rep1,2",ENCFF040OYX.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/GRCh38/released/H3K4me3/None/Bradley Bernstein, Broad/rep1,2/ENCFF040OYX.bed.gz"
142,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,GRCh38,released,H3K4me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF025CSY.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/GRCh38/released/H3K4me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF025CSY.bed.gz"
143,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,hg19,released,H3K79me2,None,"Bradley Bernstein, Broad","rep1,2",ENCFF153RQJ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/hg19/released/H3K79me2/None/Bradley Bernstein, Broad/rep1,2/ENCFF153RQJ.bed.gz"
144,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,hg19,released,H2AFZ,None,"Bradley Bernstein, Broad","rep1,2",ENCFF842IJE.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/hg19/released/H2AFZ/None/Bradley Bernstein, Broad/rep1,2/ENCFF842IJE.bed.gz"
145,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,hg19,released,H3K9me3,None,"Bradley Bernstein, Broad","rep1,2",ENCFF188QAF.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/hg19/released/H3K9me3/None/Bradley Bernstein, Broad/rep1,2/ENCFF188QAF.bed.gz"
146,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,hg19,released,H3K27me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF194TUQ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/hg19/released/H3K27me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF194TUQ.bed.gz"
147,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,hg19,released,H3K27ac,None,"Bradley Bernstein, Broad","rep1,2",ENCFF943CBQ.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/hg19/released/H3K27ac/None/Bradley Bernstein, Broad/rep1,2/ENCFF943CBQ.bed.gz"
148,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,hg19,released,H3K4me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF582JWP.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/hg19/released/H3K4me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF582JWP.bed.gz"
149,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,hg19,released,H3K4me3,None,"Bradley Bernstein, Broad","rep1,2",ENCFF027FJC.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/hg19/released/H3K4me3/None/Bradley Bernstein, Broad/rep1,2/ENCFF027FJC.bed.gz"
150,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,hg19,released,H3K4me3,None,"Bradley Bernstein, Broad","rep1,2",ENCFF018IGB.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/hg19/released/H3K4me3/None/Bradley Bernstein, Broad/rep1,2/ENCFF018IGB.bed.gz"
151,NHEK,ChIP-seq,bed narrowPeak,replicated peaks,hg19,released,H3K36me3,None,"John Stamatoyannopoulos, UW","rep1,2",ENCFF253CMF.bed.gz,"/pollard/data/functional_genomics/encode/NHEK/ChIP-seq/bed narrowPeak/replicated peaks/hg19/released/H3K36me3/None/John Stamatoyannopoulos, UW/rep1,2/ENCFF253CMF.bed.gz"
